aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;23845;1;2
;23846;1;2
;23847;1;2
;23848;1;2
;23849;2;2
;23850;2;1
;23851;2;2
;23852;1;1
;23853;1;2
;23854;1;1
;23855;1;1
;23856;2;2
;23857;1;1
;23858;1;1
;23859;1;1
;23860;2;1
;23861;1;1
;23862;1;2
;23863;1;1
;23864;1;1
;23865;2;2
;23866;1;1
;23867;1;2
;23868;1;1
;23869;1;1
;23870;2;2
;23871;1;1
;23872;1;2
;23873;1;2
;23874;1;1
;23875;1;1
;23876;1;1
;23877;2;1
;23878;1;1
;23879;1;2
;23880;1;1
;23881;1;2
;23882;1;1
;23883;1;1
;23884;2;1
;23885;1;2
;23886;1;1
;23887;1;1
;23888;1;1
;23889;2;1
;23890;1;1
;23891;1;1
;23892;2;2
;23893;1;2
;23894;1;1
;23895;1;1
;23896;1;1
;23897;1;1
;23898;1;2
;23899;1;1
;23900;1;1
;23901;2;1
;23902;1;1
;23903;1;1
;23904;1;2
;23905;2;1
;23906;1;1
;23907;1;2
;23908;1;1
;23909;1;2
;23910;1;1
;23911;1;1
;23912;1;2
;23913;1;1
;23914;2;2
;23915;1;2
;23916;1;1
;23917;1;1
;23918;1;1
;23919;1;2
;23920;1;1
;23921;2;1
;23922;1;2
;23923;1;1
;23924;2;1
;23925;1;2
;23926;2;1
;23927;1;2
;23928;1;1
;23929;1;1
;23930;1;1
;23931;1;2
;23932;1;1
;23933;1;1
;23934;1;1
;23935;1;1
;23936;1;2
;23937;1;1
;23938;1;2
;23939;2;1
;23940;1;2
;23941;1;1
;23942;1;1
;23943;1;1
;23944;1;1
;23945;1;1
;23946;1;1
;23947;1;1
;23948;1;1
;23949;1;1
;23950;2;1
;23951;1;1
;23952;1;1
;23953;1;2
;23954;1;2
;23955;1;2
;23956;2;3
;23957;2;2
;23958;2;2
;23959;2;1
;23960;1;1
;23961;1;2
;23962;2;2
;23963;2;1
;23964;1;2
;23965;1;2
;23966;2;2
;23967;2;2
;23968;2;2
;23969;2;1
;23970;1;2
;23971;1;2
;23972;1;1
;23973;2;1
;23974;1;1
;23975;1;2
;23976;2;1
;23977;2;2
;23978;2;2
;23979;1;1
;23980;2;1
;23981;1;2
;23982;1;2
;23983;2;2
;23984;1;2
;23985;1;2
;23986;1;2
;23987;1;2
;23988;1;1
;23989;1;2
;23990;2;2
;23991;2;2
;23992;1;2
;23993;1;2
;23994;1;1
;23995;2;2
;23996;2;2
;23997;1;1
;23998;2;1
;23999;2;1
;24000;1;2
;24001;2;2
;24002;1;1
;24003;1;2
;24004;2;2
;24005;1;2
;24006;1;2
;24007;1;1
;24008;1;1
;24009;1;2
;24010;1;1
;24011;1;1
;24012;1;1
;24013;1;1
;24014;1;1
;24015;2;1
;24016;2;1
;24017;2;1
;24018;1;2
;24019;1;2
;24020;1;1
;24021;1;1
;24022;3;2
;24023;1;2
;24024;2;2
;24025;1;2
;24026;1;1
;24027;1;2
;24028;1;2
;24029;2;2
;24030;1;2
;24031;1;1
;24032;1;1
;24033;1;1
;24034;1;1
;24035;1;1
;24036;1;2
;24037;1;1
;24038;1;1
;24039;1;1
;24040;1;1
;24041;1;1
;24042;1;1
;24043;1;1
;24044;2;2
;24045;1;1
;24046;1;1
;24047;1;1
;24048;1;1
;24049;1;1
;24050;1;2
;24051;1;2
;24052;1;1
;24053;1;1
;24054;1;2
;24055;1;2
;24056;1;2
;24057;2;1
;24058;1;1
;24059;1;1
;24060;1;1
;24061;2;1
;24062;1;1
;24063;1;2
;24064;1;2
;24065;1;1
;24066;1;1
;24067;1;1
;24068;1;2
;24069;1;1
;24070;2;1
;24071;2;2
;24072;1;2
;24073;1;1
;24074;1;1
;24075;1;1
;24076;1;2
;24077;1;2
;24078;2;2
;24079;1;1
;24080;1;19
;24081;1;1
;24082;1;1
;24083;1;2
;24084;2;1
;24085;1;1
;24086;1;1
;24087;2;1
;24088;1;1
;24089;1;1
;24090;1;1
;24091;2;2
;24092;1;1
;24093;2;1
;24094;1;2
;24095;1;2
;24096;1;1
;24097;1;1
;24098;1;1
;24099;2;1
;24100;1;2
;24101;1;1
;24102;1;1
;24103;2;1
;24104;1;1
;24105;1;1
;24106;1;2
;24107;1;1
;24108;1;1
;24109;1;1
;24110;1;1
;24111;1;1
;24112;1;1
;24113;2;1
;24114;1;1
;24115;1;1
;24116;1;1
;24117;2;1
;24118;2;2
;24119;1;2
;24120;1;1
;24121;1;1
;24122;2;1
;24123;1;1
;24124;2;2
;24125;1;2
;24126;1;1
;24127;1;1
;24128;1;2
;24129;1;2
;24130;2;2
;24131;1;1
;24132;1;2
;24133;2;1
;24134;1;2
;24135;2;1
;24136;2;1
;24137;1;2
;24138;2;1
;24139;2;1
;24140;1;1
;24141;1;1
;24142;1;1
;24143;2;2
;24144;1;1
;24145;1;1
;24146;2;1
;24147;2;1
;24148;1;2
;24149;1;1
;24150;1;1
;24151;1;1
;24152;1;2
;24153;2;1
;24154;1;2
;24155;1;1
;24156;1;1
;24157;2;2
;24158;1;2
;24159;2;1
;24160;1;1
;24161;2;1
;24162;1;1
;24163;2;2
;24164;1;1
;24165;2;2
;24166;1;1
;24167;2;1
;24168;1;2
;24169;1;1
;24170;1;1
;24171;1;1
;24172;1;2
;24173;2;1
;24174;1;1
;24175;1;2
;24176;1;1
;24177;1;1
;24178;1;1
;24179;1;2
;24180;1;2
;24181;1;1
;24182;2;1
;24183;1;2
;24184;2;2
;24185;1;1
;24186;1;2
;24187;1;2
;24188;2;1
;24189;1;2
;24190;1;1
;24191;2;1
;24192;1;1
;24193;1;2
;24194;1;2
;24195;1;1
;24196;1;2
;24197;1;1
;24198;1;1
;24199;1;2
;24200;1;1
;24201;1;1
;24202;2;1
;24203;1;2
;24204;1;1
;24205;1;2
;24206;1;2
;24207;1;1
;24208;1;1
;24209;1;1
;24210;1;1
;24211;1;1
;24212;1;1
;24213;1;1
;24214;1;1
;24215;1;1
;24216;1;1
;24217;1;1
;24218;1;1
;24219;1;1
;24220;1;1
;24221;1;1
;24222;1;1
;24223;1;1
;24224;1;1
;24225;1;1
;24226;2;2
;24227;1;2
;24228;1;1
;24229;1;1
;24230;1;1
;24231;1;1
;24232;1;2
;24233;1;1
;24234;1;1
;24235;1;1
;24236;1;1
;24237;1;2
;24238;1;1
;24239;1;1
;24240;2;2
;24241;1;1
;24242;1;1
;24243;1;1
;24244;1;2
;24245;1;1
;24246;1;1
;24247;1;2
;24248;1;2
;24249;1;1
;24250;2;1
;24251;1;1
;24252;1;2
;24253;1;2
;24254;2;1
;24255;1;1
;24256;1;1
;24257;1;1
;24258;1;1
;24259;2;1
;24260;1;2
;24261;2;2
;24262;1;2
;24263;1;1
;24264;1;2
;24265;1;1
;24266;1;1
;24267;1;1
;24268;2;1
;24269;1;1
;24270;1;2
;24271;1;1
;24272;1;1
;24273;2;2
;24274;1;1
;24275;1;2
;24276;1;1
;24277;1;1
;24278;1;1
;24279;1;2
;24280;1;1
;24281;1;2
;24282;1;1
;24283;1;2
;24284;2;1
;24285;2;2
;24286;1;2
;24287;1;1
;24288;1;1
;24289;1;2
;24290;1;1
;24291;1;1
;24292;1;1
;24293;1;2
;24294;1;1
;24295;1;1
;24296;1;1
;24297;1;1
;24298;1;2
;24299;1;1
;24300;2;2
;24301;1;1
;24302;1;1
;24303;1;1
;24304;1;2
;24305;1;2
;24306;1;1
;24307;1;2
;24308;1;1
;24309;1;2
;24310;1;1
;24311;2;2
;24312;1;1
;24313;2;1
;24314;1;1
;24315;1;1
;24316;1;1
;24317;1;1
;24318;1;1
;24319;1;1
;24320;1;1
;24321;1;1
;24322;1;1
;24323;1;1
;24324;1;1
;24325;1;1
;24326;1;1
;24327;1;1
;24328;1;1
;24329;1;1
;24330;1;1
;24331;1;2
;24332;1;1
;24333;1;2
;24334;1;1
;24335;2;2
;24336;1;2
;24337;1;1
;24338;1;1
;24339;1;1
;24340;1;1
;24341;1;1
;24342;1;2
;24343;1;1
;24344;2;1
;24345;1;1
;24346;1;1
;24347;2;2
;24348;1;2
;24349;1;1
;24350;1;2
;24351;1;2
;24352;2;1
;24353;1;1
;24354;1;1
;24355;1;2
;24356;2;1
;24357;1;1
;24358;1;1
;24359;1;1
;24360;1;1
;24361;1;1
;24362;1;2
;24363;1;1
;24364;1;1
;24365;2;1
;24366;1;1
;24367;1;1
;24368;1;1
;24369;2;2
;24370;1;2
;24371;1;1
;24372;2;1
;24373;2;2
;24374;1;2
;24375;1;2
;24376;2;2
;24377;1;1
;24378;1;1
;24379;1;1
;24380;1;1
;24381;1;2
;24382;1;1
;24383;1;1
;24384;1;1
;24385;2;1
;24386;2;1
;24387;1;1
;24388;1;1
;24389;1;2
;24390;2;1
;24391;2;2
;24392;1;1
;24393;1;1
;24394;2;2
;24395;1;1
;24396;2;1
;24397;1;1
;24398;2;1
;24399;1;2
;24400;1;1
;24401;1;2
;24402;1;2
;24403;1;1
;24404;2;2
;24405;1;2
;24406;1;1
;24407;1;2
;24408;1;2
;24409;2;1
;24410;2;1
;24411;1;2
;24412;1;1
;24413;1;1
;24414;1;1
;24415;2;1
;24416;1;1
;24417;1;2
;24418;1;1
;24419;1;1
;24420;1;1
;24421;1;1
;24422;1;1
;24423;1;1
;24424;1;2
;24425;1;1
;24426;1;2
;24427;2;1
;24428;2;1
;24429;1;1
;24430;1;1
;24431;1;1
;24432;1;2
;24433;2;2
;24434;2;1
;24435;1;1
;24436;1;1
;24437;2;2
;24438;2;2
;24439;1;1
;24440;2;2
;24441;1;1
;24442;1;2
;24443;1;2
;24444;2;2
;24445;1;2
;24446;1;2
;24447;1;2
;24448;2;2
;24449;2;2
;24450;2;1
;24451;1;1
;24452;2;2
;24453;2;2
;24454;2;2
;24455;1;1
;24456;1;2
;24457;2;1
;24458;1;2
;24459;1;1
;24460;1;1
;24461;1;2
;24462;1;1
;24463;2;1
;24464;1;2
;24465;1;1
;24466;2;2
;24467;2;2
;24468;1;1
;24469;1;1
;24470;1;1
;24471;1;1
;24472;1;2
;24473;1;2
;24474;2;6
;24475;1;2
;24476;1;1
;24477;1;1
;24478;1;1
;24479;1;1
;24480;2;2
;24481;1;2
;24482;1;2
;24483;1;2
;24484;1;1
;24485;1;1
;24486;2;1
;24487;1;2
;24488;2;2
;24489;1;1
;24490;1;1
;24491;2;1
;24492;1;2
;24493;2;1
;24494;2;1
;24495;1;1
;24496;1;1
;24497;1;1
;24498;1;1
;24499;1;1
;24500;1;1
;24501;1;1
;24502;1;1
;24503;1;1
;24504;1;1
;24505;1;1
;24506;1;1
;24507;1;1
;24508;1;1
;24509;1;2
;24510;1;2
;24511;1;1
;24512;1;1
;24513;1;1
;24514;1;2
;24515;2;2
;24516;1;2
;24517;1;1
;24518;1;1
;24519;1;1
;24520;1;1
;24521;2;1
;24522;1;2
;24523;1;2
;24524;1;2
;24525;1;1
;24526;1;1
;24527;2;1
;24528;1;1
;24529;2;1
;24530;2;2
;24531;1;2
;24532;1;2
;24533;2;1
;24534;1;2
;24535;1;1
;24536;1;1
;24537;1;1
;24538;1;1
;24539;2;1
;24540;1;1
;24541;1;1
;24542;1;2
;24543;1;1
;24544;1;1
;24545;1;1
;24546;1;1
;24547;1;1
;24548;1;2
;24549;1;2
;24550;1;1
;24551;2;1
;24552;1;2
;24553;1;1
;24554;1;1
;24555;1;1
;24556;1;1
;24557;1;1
;24558;1;2
;24559;1;1
;24560;1;1
;24561;1;1
;24562;1;1
;24563;1;1
;24564;1;2
;24565;2;1
;24566;1;1
;24567;1;1
;24568;1;2
;24569;1;1
;24570;2;2
;24571;1;2
;24572;1;1
;24573;1;1
;24574;2;1
;24575;1;1
;24576;1;2
;24577;2;1
;24578;1;1
;24579;1;2
;24580;1;1
;24581;1;2
;24582;2;1
;24583;1;1
;24584;1;1
;24585;1;1
;24586;2;2
;24587;1;2
;24588;1;1
;24589;1;1
;24590;1;2
;24591;1;1
;24592;1;1
;24593;1;2
;24594;1;2
;24595;1;1
;24596;1;1
;24597;1;2
;24598;1;1
;24599;1;1
;24600;2;2
;24601;1;1
;24602;1;1
;24603;2;1
;24604;1;2
;24605;1;2
;24606;2;1
;24607;1;1
;24608;1;1
;24609;1;1
;24610;1;1
;24611;1;1
;24612;1;1
;24613;1;1
;24614;1;1
;24615;2;1
;24616;2;1
;24617;2;2
;24618;1;1
;24619;2;1
;24620;1;1
;24621;1;1
;24622;1;1
;24623;1;1
;24624;1;1
;24625;1;1
;24626;2;1
;24627;2;2
;24628;1;1
;24629;2;2
;24630;1;1
;24631;1;2
;24632;1;1
;24633;1;2
;24634;1;1
;24635;2;2
;24636;1;2
;24637;1;1
;24638;2;1
;24639;1;2
;24640;1;2
;24641;1;2
;24642;1;1
;24643;1;1
;24644;1;1
;24645;1;2
;24646;2;1
;24647;1;1
;24648;1;2
;24649;2;2
;24650;2;2
;24651;1;1
;24652;2;1
;24653;1;1
;24654;1;1
;24655;1;2
;24656;1;1
;24657;1;1
;24658;1;2
;24659;1;2
;24660;1;2
;24661;1;2
;24662;1;1
;24663;2;1
;24664;1;2
;24665;1;1
;24666;2;1
;24667;1;1
;24668;1;1
;24669;2;2
;24670;1;1
;24671;1;2
;24672;1;2
;24673;2;1
;24674;1;1
;24675;1;2
;24676;1;2
;24677;1;1
;24678;1;2
;24679;1;1
;24680;2;1
;24681;1;2
;24682;1;2
;24683;1;2
;24684;1;2
;24685;2;1
;24686;1;1
;24687;2;1
;24688;1;2
;24689;2;2
;24690;1;1
;24691;1;1
;24692;1;1
;24693;1;1
;24694;2;1
;24695;1;2
;24696;2;2
;24697;1;1
;24698;2;1
;24699;1;1
;24700;1;1
;24701;2;1
;24702;1;1
;24703;2;2
;24704;1;1
;24705;1;1
;24706;1;2
;24707;1;1
;24708;1;2
;24709;2;1
;24710;1;1
;24711;1;2
;24712;1;2
;24713;2;1
;24714;1;1
;24715;1;1
;24716;1;2
;24717;1;34
;24718;2;1
;24719;2;1
;24720;2;1
;24721;1;1
;24722;1;2
;24723;1;2
;24724;1;2
;24725;1;1
;24726;1;1
;24727;1;1
;24728;1;1
;24729;1;2
;24730;1;1
;24731;2;1
;24732;2;1
;24733;1;2
;24734;1;2
;24735;1;1
;24736;2;2
;24737;1;1
;24738;1;2
;24739;1;1
;24740;1;1
;24741;1;2
;24742;1;2
;24743;2;1
;24744;1;1
;24745;1;1
;24746;1;1
;24747;1;1
;24748;1;1
;24749;1;2
;24750;1;2
;24751;2;2
;24752;2;2
;24753;1;1
;24754;1;2
;24755;1;2
;24756;1;1
;24757;1;1
;24758;2;1
;24759;1;2
;24760;1;1
;24761;1;1
;24762;1;1
;24763;1;1
;24764;1;1
;24765;1;1
;24766;2;2
;24767;1;2
;24768;2;2
;24769;2;1
;24770;1;1
;24771;1;2
;24772;1;1
;24773;1;2
;24774;1;2
;24775;2;1
;24776;1;2
;24777;1;1
;24778;1;2
;24779;1;1
;24780;1;1
;24781;1;1
;24782;1;2
;24783;2;3
;24784;2;2
;24785;1;1
;24786;2;2
;24787;1;2
;24788;1;1
;24789;1;2
;24790;1;1
;24791;1;2
;24792;2;1
;24793;1;2
;24794;1;2
;24795;1;1
;24796;1;1
;24797;1;2
;24798;1;2
;24799;1;1
;24800;2;1
;24801;1;2
;24802;2;2
;24803;1;2
;24804;1;2
;24805;1;1
;24806;1;1
;24807;2;1
;24808;1;1
;24809;1;1
;24810;1;1
;24811;1;1
;24812;1;1
;24813;1;1
;24814;1;1
;24815;1;1
;24816;1;1
;24817;1;1
;24818;1;1
;24819;2;1
;24820;2;1
;24821;1;1
;24822;1;1
;24823;1;1
;24824;1;1
;24825;1;1
;24826;1;1
;24827;1;1
;24828;1;2
;24829;1;1
;24830;1;2
;24831;1;1
;24832;1;1
;24833;1;1
;24834;1;2
;24835;1;2
;24836;1;2
;24837;2;2
;24838;1;2
;24839;1;1
;24840;1;2
;24841;1;1
;24842;1;1
;24843;2;1
;24844;1;1
;24845;1;1
;24846;1;2
;24847;1;2
;24848;1;1
;24849;2;1
;24850;1;1
;24851;2;1
;24852;1;2
;24853;1;2
;24854;2;1
;24855;1;2
;24856;1;1
;24857;1;1
;24858;1;1
;24859;1;2
;24860;1;2
;24861;1;1
;24862;1;1
;24863;1;1
;24864;1;1
;24865;1;2
;24866;2;1
;24867;1;1
;24868;1;1
;24869;1;1
;24870;1;1
;24871;1;1
;24872;2;1
;24873;1;1
;24874;1;1
;24875;1;1
;24876;1;1
;24877;1;2
;24878;2;2
;24879;1;1
;24880;2;1
;24881;1;2
;24882;1;2
;24883;1;1
;24884;2;1
;24885;1;1
;24886;2;2
;24887;2;2
;24888;1;2
;24889;1;2
;24890;1;1
;24891;1;2
;24892;1;1
;24893;2;1
;24894;2;1
;24895;2;1
;24896;1;1
;24897;2;2
;24898;2;2
;24899;2;1
;24900;2;1
;24901;1;1
;24902;2;1
;24903;1;1
;24904;1;1
;24905;1;1
;24906;1;1
;24907;1;1
;24908;2;1
;24909;23;2
;24910;1;2
;24911;1;1
;24912;1;2
;24913;1;2
;24914;1;1
;24915;1;2
;24916;1;2
;24917;1;1
;24918;1;2
;24919;1;1
;24920;1;1
;24921;1;1
;24922;1;1
;24923;1;2
;24924;1;1
;24925;1;1
;24926;1;1
;24927;1;1
;24928;1;1
;24929;1;1
;24930;1;2
;24931;1;1
;24932;1;2
;24933;2;2
;24934;2;1
;24935;1;2
;24936;1;2
;24937;1;2
;24938;1;2
;24939;1;1
;24940;1;2
;24941;1;2
;24942;1;1
;24943;1;1
;24944;1;2
;24945;1;2
;24946;1;1
;24947;1;1
;24948;1;1
;24949;1;1
;24950;1;1
;24951;1;2
;24952;2;1
;24953;2;2
;24954;1;1
;24955;1;1
;24956;1;1
;24957;1;2
;24958;1;1
;24959;1;1
;24960;2;2
;24961;1;2
;24962;1;1
;24963;1;1
;24964;1;1
;24965;2;2
;24966;1;2
;24967;2;1
;24968;1;2
;24969;1;2
;24970;1;1
;24971;1;1
;24972;1;2
;24973;1;2
;24974;1;2
;24975;1;1
;24976;2;2
;24977;1;1
;24978;1;2
;24979;2;1
;24980;1;2
;24981;5;3
;24982;1;2
;24983;1;2
;24984;2;2
;24985;1;2
;24986;1;2
;24987;1;3
;24988;2;2
;24989;2;3
;24990;1;1
;24991;1;1
;24992;2;1
;24993;2;1
;24994;1;2
;24995;1;1
;24996;1;2
;24997;2;1
;24998;1;2
;24999;1;2
;25000;2;17
;25001;2;1
;25002;2;1
;25003;1;1
;25004;1;1
;25005;1;1
;25006;2;1
;25007;1;1
;25008;1;2
;25009;1;1
;25010;2;2
;25011;1;1
;25012;1;1
;25013;2;1
;25014;2;2
;25015;1;1
;25016;1;1
;25017;2;1
;25018;1;2
;25019;1;1
;25020;1;1
;25021;1;1
;25022;1;1
;25023;1;2
;25024;1;1
;25025;1;1
;25026;1;2
;25027;2;1
;25028;1;2
;25029;1;1
;25030;2;1
;25031;1;1
;25032;1;1
;25033;1;2
;25034;2;1
;25035;1;2
;25036;1;1
;25037;1;2
;25038;1;1
;25039;1;1
;25040;1;1
;25041;1;1
;25042;1;1
;25043;1;1
;25044;1;2
;25045;1;1
;25046;1;1
;25047;2;1
;25048;2;1
;25049;1;1
;25050;2;1
;25051;1;1
;25052;1;1
;25053;1;2
;25054;1;2
;25055;1;1
;25056;2;2
;25057;1;1
;25058;1;1
;25059;1;1
;25060;1;1
;25061;1;2
;25062;1;1
;25063;1;1
;25064;1;1
;25065;1;1
;25066;1;2
;25067;1;2
;25068;1;1
;25069;1;1
;25070;1;1
;25071;1;2
;25072;2;1
;25073;1;1
;25074;2;2
;25075;1;1
;25076;1;1
;25077;1;2
;25078;1;1
;25079;2;1
;25080;1;2
;25081;1;1
;25082;1;1
;25083;1;1
;25084;2;1
;25085;2;2
;25086;2;18
;25087;1;1
;25088;1;1
;25089;2;2
;25090;2;2
;25091;1;1
;25092;1;1
;25093;1;1
;25094;1;1
;25095;1;2
;25096;1;2
;25097;1;1
;25098;1;1
;25099;1;1
;25100;1;1
;25101;1;1
;25102;1;1
;25103;2;1
;25104;1;1
;25105;1;2
;25106;2;1
;25107;2;2
;25108;1;1
;25109;1;2
;25110;1;1
;25111;1;1
;25112;1;1
;25113;1;1
;25114;1;1
;25115;1;1
;25116;1;1
;25117;1;2
;25118;2;1
;25119;1;1
;25120;2;1
;25121;2;1
;25122;1;2
;25123;1;2
;25124;1;1
;25125;2;2
;25126;1;1
;25127;1;1
;25128;1;2
;25129;2;2
;25130;1;1
;25131;1;1
;25132;1;2
;25133;1;1
;25134;1;1
;25135;1;2
;25136;1;1
;25137;2;1
;25138;1;1
;25139;1;2
;25140;1;1
;25141;1;1
;25142;1;1
;25143;1;2
;25144;1;1
;25145;1;2
;25146;1;1
;25147;1;2
;25148;1;1
;25149;1;1
;25150;1;1
;25151;1;1
;25152;1;1
;25153;1;1
;25154;1;1
;25155;2;2
;25156;1;1
;25157;1;1
;25158;1;2
;25159;1;1
;25160;1;2
;25161;1;1
;25162;1;1
;25163;1;1
;25164;1;1
;25165;1;1
;25166;1;2
;25167;1;1
;25168;1;2
;25169;1;1
;25170;1;1
;25171;1;1
;25172;1;1
;25173;1;1
;25174;1;1
;25175;1;2
;25176;2;1
;25177;1;1
;25178;1;2
;25179;3;2
;25180;2;1
;25181;1;2
;25182;1;1
;25183;1;1
;25184;2;1
;25185;2;1
;25186;1;2
;25187;2;1
;25188;1;1
;25189;1;1
;25190;1;2
;25191;1;2
;25192;1;1
;25193;1;1
;25194;1;1
;25195;1;1
;25196;1;2
;25197;2;2
;25198;1;1
;25199;1;1
;25200;1;1
;25201;2;2
;25202;1;2
;25203;2;1
;25204;1;1
;25205;2;2
;25206;1;1
;25207;2;2
;25208;1;1
;25209;1;2
;25210;1;2
;25211;2;2
;25212;1;1
;25213;1;2
;25214;1;2
;25215;1;1
;25216;1;1
;25217;1;1
;25218;2;1
;25219;1;2
;25220;1;2
;25221;1;1
;25222;1;1
;25223;1;2
;25224;2;1
;25225;1;2
;25226;1;2
;25227;1;1
;25228;1;2
;25229;2;2
;25230;1;2
;25231;1;1
;25232;1;2
;25233;1;1
;25234;1;2
;25235;1;2
;25236;1;1
;25237;2;2
;25238;1;1
;25239;1;1
;25240;1;1
;25241;1;1
;25242;1;1
;25243;2;1
;25244;2;2
;25245;1;1
;25246;1;1
;25247;1;1
;25248;2;1
;25249;1;1
;25250;2;1
;25251;1;2
;25252;1;1
;25253;1;1
;25254;1;1
;25255;1;1
;25256;1;1
;25257;1;1
;25258;2;2
;25259;1;1
;25260;2;1
;25261;1;1
;25262;2;1
;25263;1;2
;25264;1;1
;25265;1;1
;25266;1;2
;25267;1;2
;25268;1;1
;25269;1;1
;25270;1;1
;25271;2;2
;25272;1;2
;25273;1;1
;25274;1;1
;25275;1;2
;25276;1;1
;25277;1;1
;25278;1;1
;25279;1;2
;25280;1;1
;25281;1;2
;25282;1;2
;25283;1;1
;25284;1;1
;25285;1;2
;25286;2;2
;25287;2;1
;25288;1;2
;25289;1;1
;25290;2;1
;25291;1;1
;25292;1;1
;25293;1;1
;25294;1;2
;25295;1;1
;25296;1;1
;25297;1;2
;25298;2;1
;25299;1;1
;25300;1;2
;25301;1;1
;25302;1;1
;25303;1;1
;25304;1;2
;25305;1;2
;25306;2;1
;25307;2;2
;25308;2;1
;25309;1;1
;25310;1;1
;25311;2;2
;25312;2;1
;25313;1;1
;25314;1;1
;25315;1;2
;25316;2;3
;25317;1;2
;25318;1;1
;25319;1;2
;25320;1;1
;25321;2;1
;25322;2;1
;25323;1;1
;25324;2;1
;25325;1;1
;25326;1;1
;25327;1;1
;25328;1;1
;25329;1;2
;25330;1;1
;25331;1;1
;25332;1;1
;25333;1;1
;25334;1;2
;25335;1;1
;25336;1;1
;25337;1;2
;25338;1;2
;25339;1;2
;25340;1;1
;25341;2;1
;25342;1;1
;25343;1;1
;25344;1;1
;25345;1;1
;25346;1;1
;25347;2;1
;25348;1;1
;25349;1;1
;25350;1;1
;25351;1;1
;25352;2;1
;25353;1;1
;25354;2;1
;25355;1;1
;25356;2;1
;25357;1;1
;25358;1;1
;25359;1;1
;25360;1;1
;25361;1;1
;25362;1;2
;25363;1;1
;25364;1;1
;25365;1;1
;25366;1;1
;25367;2;2
;25368;1;1
;25369;2;1
;25370;1;2
;25371;1;2
;25372;2;1
;25373;1;1
;25374;1;1
;25375;2;1
;25376;1;1
;25377;1;1
;25378;1;1
;25379;1;2
;25380;1;1
;25381;1;1
;25382;1;2
;25383;2;1
;25384;1;1
;25385;1;4
;25386;1;2
;25387;1;1
;25388;2;1
;25389;2;2
;25390;1;2
;25391;2;2
;25392;1;3
;25393;2;2
;25394;1;2
;25395;1;2
;25396;2;1
;25397;2;2
;25398;1;1
;25399;1;1
;25400;21;2
;25401;1;2
;25402;1;1
;25403;1;2
;25404;1;1
;25405;1;2
;25406;1;1
;25407;1;3
;25408;1;1
;25409;2;2
;25410;1;1
;25411;1;2
;25412;2;2
;25413;2;2
;25414;1;2
;25415;1;2
;25416;1;2
;25417;1;1
;25418;1;1
;25419;2;1
;25420;1;1
;25421;2;1
;25422;1;1
;25423;1;2
;25424;1;2
;25425;1;1
;25426;2;1
;25427;1;2
;25428;1;1
;25429;1;2
;25430;2;2
;25431;1;1
;25432;2;1
;25433;1;1
;25434;1;1
;25435;1;1
;25436;1;1
;25437;2;1
;25438;1;1
;25439;1;2
;25440;1;1
;25441;1;1
;25442;1;2
;25443;2;2
;25444;2;1
;25445;2;1
;25446;2;2
;25447;2;1
;25448;1;36
;25449;2;1
;25450;1;1
;25451;1;2
;25452;1;1
;25453;1;1
;25454;1;1
;25455;1;1
;25456;1;1
;25457;1;2
;25458;1;1
;25459;1;1
;25460;1;1
;25461;1;1
;25462;1;1
;25463;1;1
;25464;1;1
;25465;2;2
;25466;1;1
;25467;1;1
;25468;1;2
;25469;1;1
;25470;1;1
;25471;1;2
;25472;1;2
;25473;1;2
;25474;1;1
;25475;1;1
;25476;1;1
;25477;1;1
;25478;1;1
;25479;1;1
;25480;1;1
;25481;1;2
;25482;1;1
;25483;1;1
;25484;1;2
;25485;1;2
;25486;2;1
;25487;2;1
;25488;2;1
;25489;1;1
;25490;1;2
;25491;1;1
;25492;1;1
;25493;1;1
;25494;1;1
;25495;1;2
;25496;1;2
;25497;1;1
;25498;1;1
;25499;1;1
;25500;1;2
;25501;2;1
;25502;1;1
;25503;1;1
;25504;1;1
;25505;1;2
;25506;2;2
;25507;1;1
;25508;1;1
;25509;1;2
;25510;1;1
;25511;1;1
;25512;1;2
;25513;1;1
;25514;1;1
;25515;2;2
;25516;2;2
;25517;1;2
;25518;1;2
;25519;2;1
;25520;2;2
;25521;1;2
;25522;2;1
;25523;1;2
;25524;1;1
;25525;1;1
;25526;2;1
;25527;1;1
;25528;1;1
;25529;1;2
;25530;1;1
;25531;1;1
;25532;1;2
;25533;1;2
;25534;1;1
;25535;1;1
;25536;1;1
;25537;2;1
;25538;2;1
;25539;1;2
;25540;1;1
;25541;1;1
;25542;1;1
;25543;1;2
;25544;1;1
;25545;2;1
;25546;1;1
;25547;1;1
;25548;1;1
;25549;1;1
;25550;1;1
;25551;1;1
;25552;1;2
;25553;1;1
;25554;1;1
;25555;1;1
;25556;1;2
;25557;1;1
;25558;1;1
;25559;1;1
;25560;1;2
;25561;1;1
;25562;1;2
;25563;1;1
;25564;1;2
;25565;1;1
;25566;1;1
;25567;1;1
;25568;1;1
;25569;1;2
;25570;1;1
;25571;1;1
;25572;2;1
;25573;1;2
;25574;1;1
;25575;1;1
;25576;1;2
;25577;1;2
;25578;1;1
;25579;1;1
;25580;1;1
;25581;1;1
;25582;2;2
;25583;1;1
;25584;1;1
;25585;2;1
;25586;1;1
;25587;2;2
;25588;1;2
;25589;1;1
;25590;1;1
